NUMBER_KEY,SUB_TYPE_DESC,ENTERED_DATE,DATA_STATUS_DISPLAY,LATITUDE,LONGITUDE,address,parcel_id
B201302285,vacant building - priority barricade,2013-04-24T00:00:00Z,Closed - Orders Reissued,39.0872903842377,-84.5719126424717,3114 RIVER RD,NA
B201302289,tree on private property - standard,2013-04-24T00:00:00Z,Closed,39.1295356709008,-84.4735245456003,1725 MADISON RD,NA
B201300686,sign,2013-04-24T00:00:00Z,Closed,39.127424312453,-84.5159423734629,103 W MCMILLAN ST,NA
BC20130199,level - standard,2013-04-23T00:00:00Z,Closed,39.1183157400539,-84.5330197712398,1925 COLERAIN AV,NA
BC20130148,level - standard,2013-04-23T00:00:00Z,Closed,39.1909070972662,-84.5701404340381,5456 COLERAIN AV,NA
BC20130146,level - standard,2013-04-23T00:00:00Z,Closed,39.1917085987735,-84.5713957555367,5505 COLERAIN AV,NA
BC20130131,concentrated code,2013-04-23T00:00:00Z,Closed,39.1932263953097,-84.5719099064082,5569 KIRBY AV,NA
CC20131233,standard inspection,2013-04-23T00:00:00Z,Closed,39.1917721947899,-84.5733704787277,2725 HILLVISTA LN,NA
FPC1300516,tall grass /occupied property,2013-04-23T00:00:00Z,COMPLNCE,39.2898798824202,-84.5426741141428,11599 NEWHOPE DR,NA
B201302279,level - standard,2013-04-23T00:00:00Z,Closed,39.1214468272628,-84.5513980322995,2140 SELIM AV,NA
BC20130129,level - standard,2013-04-23T00:00:00Z,Closed,39.1932487772428,-84.572348202211,5564 COLERAIN AV,NA
CC20131241,standard inspection,2013-04-23T00:00:00Z,Closed,39.1914370882678,-84.5718359624091,2680 HILLVISTA LN,NA
HL13001503,tall grass/weeds,2013-04-23T00:00:00Z,Closed - End of Year or Growing Season,39.133852660377,-84.5060168229528,189 E ROCHELLE ST,NA
HL13001506,litter on private property,2013-04-23T00:00:00Z,Abated by Owner prior to Referral for Cleaning,39.1145073767211,-84.5262291882567,529 POPLAR ST,NA
HL13001509,litter on private property,2013-04-23T00:00:00Z,Abated by Owner after Referral for Cleaning,39.1329549250282,-84.502345087658,307 DONAHUE ST,NA
B201302079,fire - request for inspection,2013-04-10T00:00:00Z,REISSUE,39.1094647964059,-84.5532376640743,1215 NEFF AV,NA
B201302078,fire - request for inspection,2013-04-10T00:00:00Z,Closed,39.1080413694979,-84.5593190900142,936 CHATEAU AV,NA
B201302070,level - standard,2013-04-10T00:00:00Z,Closed,39.1450776402111,-84.4941942163853,626 ROCKDALE AV,NA
B201302083,vacant building - priority barricade,2013-04-10T00:00:00Z,Closed,39.1270466908887,-84.5312800206279,2450 W MCMICKEN AV,NA
HL13001307,litter on private property,2013-04-10T00:00:00Z,Abated by Owner prior to Referral for Cleaning,39.127361965702,-84.5725785156263,2157 QUEEN CITY AV,NA
BAR1300408,barricade - building with residences,2013-04-10T00:00:00Z,Owner Billed,39.1148011501182,-84.5783425390341,1215 MANSS AV,NA
BAR1300414,barricade - building with residences,2013-04-10T00:00:00Z,Closed,39.1285239156102,-84.5681064473052,2037 QUEEN CITY AV,NA
B201302084,level - standard,2013-04-10T00:00:00Z,Closed,39.1403916599499,-84.4780470616745,1514 BLAIR AV,NA
JV13000235,access to veh undr 511.31,2013-04-10T00:00:00Z,Abated by the Owner,39.1488773193656,-84.4971377298549,531 GLENWOOD AV,NA
HL13001284,litter on private property,2013-04-10T00:00:00Z,Abated by Owner prior to Referral for Cleaning,39.1298597262401,-84.6049693196175,2372 BOUDINOT AV,NA
JV13000226,abandoned vehicle,2013-04-09T00:00:00Z,Abated by the Owner,39.1200899572272,-84.5234426232125,262 W MCMICKEN AV,NA
HL13001275,litter on private property,2013-04-09T00:00:00Z,Abated by Owner prior to Referral for Cleaning,39.1488407027868,-84.508003461878,3569 IRVING ST,NA
B201301780,level - standard,2013-03-25T00:00:00Z,Closed,39.1189712245083,-84.5113495540959,100 MALVERN PL,NA
BC20130161,vacant building - barricade,2013-03-25T00:00:00Z,Closed,39.1452157187117,-84.5400860893973,1333 ARLINGTON ST,NA
HL13000983,litter on private property,2013-03-25T00:00:00Z,Closed - Re-Issue,39.1452157187117,-84.5400860893973,1333 ARLINGTON ST,NA
PSCL130187,private lot abatement,2013-03-25T00:00:00Z,Abated by the Owner,39.137798929397,-84.4974401840743,518 HICKMAN AV,NA
B201301771,vacant building - priority barricade,2013-03-25T00:00:00Z,REISSUE,39.1135127817738,-84.5128573845614,158 E MCMICKEN AV,NA
B201301773,vacant building - priority barricade,2013-03-25T00:00:00Z,REISSUE,39.1144782140573,-84.5182999001314,1707 RACE ST,NA
B201301772,vacant building - priority barricade,2013-03-25T00:00:00Z,Closed - Orders Reissued,39.1135768871986,-84.5129614517358,154 E MCMICKEN AV,NA
BAR1300347,barricade - building with residences,2013-03-25T00:00:00Z,Owner Billed,39.1142730154943,-84.518255233431,1701 RACE ST,NA
B201301775,level - standard,2013-03-25T00:00:00Z,Closed,39.1238472369764,-84.4934723074623,2344 CONCORD ST,NA
B201301776,tree on private property - standard,2013-03-25T00:00:00Z,REISSUE,39.1423587013735,-84.5035968630302,248 ERKENBRECHER AV,NA
B201301777,tree on private property - standard,2013-03-25T00:00:00Z,Closed,39.1420429930318,-84.5075589181224,35 ERKENBRECHER AV,NA
B201301766,vacant building - priority barricade,2013-03-24T00:00:00Z,Closed - Orders Reissued,39.1145413483402,-84.5183017118432,1709 RACE ST,NA
B201301761,level - standard,2013-03-23T00:00:00Z,Closed,39.1233770299205,-84.4938256563692,2333 CONCORD ST,NA
B201301763,level - standard,2013-03-23T00:00:00Z,Closed,39.1303486641557,-84.4301345507956,3156 LINWOOD AV,NA
B201301749,level - standard,2013-03-22T00:00:00Z,REISSUE,39.1547294452541,-84.4230687203824,3346 CARDIFF AV,NA
BC20130158,vacant building - barricade,2013-03-22T00:00:00Z,Closed,39.131347983124,-84.5887403027369,2586 QUEEN CITY AV,NA
BC20130157,level - standard,2013-03-22T00:00:00Z,Closed,39.1534779646583,-84.4299618957638,3098 MADISON RD,NA
BAR1300344,barricade - building with residences,2013-03-22T00:00:00Z,Owner Billed,39.1107423769594,-84.5717256992934,3628 WARSAW AV,NA
B201301759,tree on private property - standard,2013-03-22T00:00:00Z,Closed,39.0667752187104,-84.4302723441963,5776 PANAMA ST,NA
B201301993,demolition - housing code violation,2013-03-22T00:00:00Z,Demolition Cost Tax Assessed,39.156379136417,-84.5485267347106,3817 BORDEN ST,NA
HL13000967,litter on private property,2013-03-22T00:00:00Z,Abated by Owner after Referral for Cleaning,39.1540479384595,-84.4887098143263,731 N FRED SHUTTLESWORTH CIR,NA
B201301754,vacant building - priority barricade,2013-03-22T00:00:00Z,REISSUE,39.1125902415793,-84.5705216071761,1105 MCPHERSON AV,NA
B201301995,demolition - commercial code violation,2013-03-22T00:00:00Z,Closed,39.1269278302043,-84.5253600414596,2352 RAVINE ST,NA
BC20130113,level - standard,2013-03-11T00:00:00Z,Closed,39.1330090778269,-84.4968175001691,3000 READING RD,NA
BC20130088,level - standard,2013-03-11T00:00:00Z,Closed,39.1208128388731,-84.5282794502828,2008 CENTRAL AV,NA
CC20130266,standard inspection,2013-03-11T00:00:00Z,Closed - Orders Reissued,39.1354741746886,-84.4959248123283,16 BOWMAN TER,NA
PSCL130162,private lot abatement,2013-03-11T00:00:00Z,Abated by the Owner,39.1971914572841,-84.4759086976111,7419 LEBANON ST,NA
B201301555,vacant building - priority barricade,2013-03-11T00:00:00Z,Closed,39.1393843488035,-84.4913278761954,777 RIDGEWAY AV,NA
BC20130086,vacant building - barricade,2013-03-11T00:00:00Z,CIVIL2,39.1677693636252,-84.5115924592025,4840 SPRING GROVE AV,NA
HL13000752,litter on private property,2013-03-10T00:00:00Z,Closed - Re-Issue,39.110922040588,-84.5662775305479,3410 WARSAW AV,NA
B201301532,vacant building - priority barricade,2013-03-09T00:00:00Z,Closed,39.1997664592445,-84.536015873594,1126 HOMESIDE AV,NA
BC20130112,use of commercial property,2013-03-08T00:00:00Z,Closed,39.1884292907616,-84.4155745744965,6543 MONTGOMERY RD,NA
CBG1300140,permit violation - new construction,2013-03-08T00:00:00Z,Closed,39.1164407048299,-84.4380797393057,3517 COLUMBIA PKWY,NA
BAR1300297,barricade - building with residences,2013-03-08T00:00:00Z,Owner Billed,39.1061315619299,-84.5704760160158,3514 W 8TH ST,NA
CC20130028,standard inspection,2013-02-20T00:00:00Z,Closed,39.1367360916343,-84.49425032344,735 WHITTIER ST,NA
CC20130068,standard inspection,2013-02-20T00:00:00Z,Closed - Orders Reissued,39.1354741746886,-84.4959248123283,16 BOWMAN TER,NA
B201301342,vacant building - priority barricade,2013-02-20T00:00:00Z,Closed,39.1451687686134,-84.5825802854119,3167 GOBEL AV,NA
CC20130067,standard inspection,2013-02-20T00:00:00Z,Closed,39.1354586468102,-84.4955505779827,3122 SAVOY PL,NA
CC20130059,standard inspection,2013-02-20T00:00:00Z,Closed,39.1360126031551,-84.4951184497379,632 UNION ST,NA
CC20130064,standard inspection,2013-02-20T00:00:00Z,Closed,39.1353458350913,-84.4966793331221,3118 READING RD,NA
CC20130077,standard inspection,2013-02-20T00:00:00Z,Closed,39.1358153082582,-84.4962095521491,11 BOWMAN TER,NA
CC20130078,standard inspection,2013-02-20T00:00:00Z,Closed,39.1358451052338,-84.4965524565112,3128 READING RD,NA
CC20130095,standard inspection,2013-02-20T00:00:00Z,Closed,39.1353174065865,-84.4959379939335,18 BOWMAN TER,NA
CC20130050,standard inspection,2013-02-20T00:00:00Z,Closed,39.1356485512408,-84.4950481717613,3127 BORRMAN AV,NA
CC20130108,standard inspection,2013-02-20T00:00:00Z,Closed,39.1351962040069,-84.4946827039737,3114 BORRMAN AV,NA
CC20130041,standard inspection,2013-02-20T00:00:00Z,Closed,39.137339824737,-84.4957132888923,3202 READING RD,NA
CC20130045,standard inspection,2013-02-20T00:00:00Z,Closed,39.1354733051576,-84.4939006618539,3125 VAN BUREN AV,NA
CC20130105,standard inspection,2013-02-20T00:00:00Z,Closed,39.1350945791194,-84.4946833473413,3112 BORRMAN AV,NA
CC20130021,standard inspection,2013-02-20T00:00:00Z,Closed,39.1346375593304,-84.4973010087059,3049 READING RD,NA
CC20130018,standard inspection,2013-02-20T00:00:00Z,Closed,39.1335568977367,-84.4973796259931,3015 READING RD,NA
BAC1300037,"dumping, illegal dumping",2013-02-19T00:00:00Z,COMPLNCE,39.2283349224959,-84.3933201569397,9280 PLAINFIELD RD,NA
CBG1300102,permit violation - new construction,2013-02-19T00:00:00Z,Closed,39.1331238856107,-84.610328326622,5624 GLENWAY AV,NA
BAR1300209,barricade - building with residences,2013-02-19T00:00:00Z,Owner Billed,39.1215023190874,-84.5282711290295,461 W MCMICKEN AV,NA
B201301334,level - standard,2013-02-19T00:00:00Z,Closed,39.152785812366,-84.488000410232,743 GREENWOOD AV,NA
HL13000495,litter on private property,2013-02-19T00:00:00Z,Abated by Owner prior to Referral for Cleaning,39.1669337142162,-84.3905054126121,6020 DAHLGREN ST,NA
B201301331,vacant building - priority barricade,2013-02-19T00:00:00Z,Closed - Orders Reissued,39.1551886451107,-84.548601388943,3753 BORDEN ST,NA
BC20130015,damage report,2013-02-19T00:00:00Z,INTAKE-S,39.0605028693373,-84.3489699577012,7677 FOXTRAIL LN,NA
BC20130058,level - standard,2013-02-19T00:00:00Z,Closed,39.1610814649988,-84.3965600226828,5616 MADISON RD,NA
BC20130057,level - standard,2013-02-19T00:00:00Z,Closed,39.1652252321192,-84.5343237779774,1400 APJONES ST,NA
B201301340,vacant building - priority barricade,2013-02-19T00:00:00Z,Closed,39.1340618711623,-84.48524947367,3059 MENTOR AV,NA
B201301333,level - standard,2013-02-19T00:00:00Z,Closed,39.1366445744999,-84.4855022436255,3050 MATHERS ST,NA
B201301332,level - standard,2013-02-19T00:00:00Z,REISSUE,39.1228708028802,-84.532301746616,645 W MCMICKEN AV,NA
BC20130103,use of commercial property,2013-01-25T00:00:00Z,Closed,39.21213578256,-84.4667517449099,209 E GALBRAITH RD,NA
PSCL130067,private lot abatement,2013-01-25T00:00:00Z,Closed - End of Year or Growing Season,39.1124099883915,-84.523824494935,1538 JOHN ST,NA
CBG1300015,permit violation - new construction,2013-01-25T00:00:00Z,Closed,39.1166407150379,-84.5076411482482,1835 JOSEPHINE ST,NA
B201300793,level - standard,2013-01-25T00:00:00Z,Closed,39.1517867239161,-84.4300988732709,4019 GILMORE AV,NA
BAR1300131,barricade - secured by govt action,2013-01-25T00:00:00Z,Costs have been Assessed on Tax Bill,39.1202058874224,-84.5248244731454,2013 MOHAWK PL,NA
B201301275,demolition - housing code violation,2013-01-25T00:00:00Z,Paid,39.133032972789,-84.4959084110541,624 LINCOLN AV,NA
B201300801,level - standard,2013-01-25T00:00:00Z,Closed,39.1285010926733,-84.4845776893319,2637 VICTORY PKWY,NA
PSCL130066,private lot abatement,2013-01-25T00:00:00Z,Closed - Re-Issue,39.1124099883915,-84.523824494935,1538 JOHN ST,NA
B201301277,demolition - housing code violation,2013-01-25T00:00:00Z,Demolition Cost Tax Assessed,39.1386824786194,-84.4938153454204,728 RIDGEWAY AV,NA
B201300591,parking in yard,2013-01-25T00:00:00Z,Closed,39.1360473850979,-84.4900590860829,3122 FREDONIA AV,NA
BC20130030,level - standard,2013-01-25T00:00:00Z,Closed,39.1927709550272,-84.5717305982311,5550 COLERAIN AV,NA
B201300795,level - standard,2013-01-25T00:00:00Z,Closed,39.126678725844,-84.508742215911,2433 AUBURN AV,NA
B201300592,running business from residence,2013-01-25T00:00:00Z,Closed,39.1360011055675,-84.4901953044916,3120 FREDONIA AV,NA
PSCL130059,private lot abatement,2013-01-24T00:00:00Z,Closed - Re-Issue,39.1272161408111,-84.5119591304551,2433 VINE ST,NA
HL13000221,litter on private property,2013-01-24T00:00:00Z,Abated by Owner prior to Referral for Cleaning,39.1329903021422,-84.5077623913362,34 E UNIVERSITY AV,NA
B201300318,vacant building - priority barricade,2013-01-24T00:00:00Z,REISSUE,39.1249657277123,-84.494068145299,2406 KENTON ST,NA
B201300786,level - standard,2013-01-24T00:00:00Z,Closed,39.1485339982145,-84.504619347310907,260 IRWIN PL,NA
HL13000242,litter on private property,2013-01-24T00:00:00Z,Closed - Re-Issue,39.1278678599665,-84.5315928738147,2503 W MCMICKEN AV,NA
JV13000056,abandoned vehicle,2013-01-24T00:00:00Z,Abated by the Owner,39.1951363462709,-84.5452169080146,1543 GROESBECK RD,NA
PSCL130060,private lot abatement,2013-01-24T00:00:00Z,Refer to Law - Collections,39.1399915225265,-84.4943497150603,577 HALE AV,NA
B201300310,vacant building - priority barricade,2013-01-24T00:00:00Z,Closed,39.1109668751955,-84.5772880150634,1026 BEECH AV,NA
B201300315,level - standard,2013-01-24T00:00:00Z,REISSUE,39.1162831591905,-84.5160566558623,1701 FRINTZ ST,NA
B201300319,vacant building - priority barricade,2013-01-24T00:00:00Z,Closed,39.1257131859692,-84.4943608321482,2429 KENTON ST,NA
B201301074,fence height,2013-08-16T00:00:00Z,Closed,39.1063759758058,-84.5730881560634,3642 W 8TH ST,NA
BAR1300787,barricade - commercial buildings,2013-08-16T00:00:00Z,Paid,39.1162046035124,-84.5166255193976,1818 VINE ST,NA
PSCL131288,private lot abatement,2013-08-16T00:00:00Z,Closed - End of Year or Growing Season,39.1326986903834,-84.5353503768351,2810 COLERAIN AV,NA
B201304784,level - standard,2013-08-16T00:00:00Z,Closed,39.1377946461812,-84.5379241301835,3025 COLERAIN AV,NA
PSCL131296,private lot abatement,2013-08-16T00:00:00Z,CLOSE-T,39.1093748914031,-84.5657138903953,967 ELBERON AV,NA
BC20130331,vacant comm bldg-barrc,2013-08-16T00:00:00Z,Closed - Orders Reissued,39.1162046035124,-84.5166255193976,1818 VINE ST,NA
PSCL131305,private lot abatement,2013-08-16T00:00:00Z,Closed - End of Year or Growing Season,39.1234642361171,-84.4941842286161,2324 KENTON ST,NA
BAR1300786,barricade - building with residences,2013-08-16T00:00:00Z,Owner Billed,39.1155209529549,-84.5169302505797,1737 VINE ST,NA
PSCL131300,private lot abatement,2013-08-16T00:00:00Z,Abated by the Owner,39.1064859552762,-84.5656995496324,812 ELBERON AV,NA
B201304770,tree on private property - standard,2013-08-16T00:00:00Z,Closed,39.1242871607017,-84.5626613402699,2293 SCHOEDINGER AV,NA
ZC20130234,13-12.1 temp sign w/o cert,2013-08-16T00:00:00Z,NOTICE,39.1528027799986,-84.658174950298,6415 BRIDGETOWN RD,NA
PSCL131291,private lot abatement,2013-08-16T00:00:00Z,CLOSE-T,39.1107141922932,-84.5639166104179,1018 PURCELL AV,NA
BC20130329,level - standard,2013-08-15T00:00:00Z,Closed,39.1644476163225,-84.5479222766461,1803 CHASE AV,NA
BC20130327,level - standard,2013-08-15T00:00:00Z,Closed - Orders Reissued,39.1020655185024,-84.5139925841472,15 W 6TH ST,NA
HL13006724,tall grass/weeds,2013-08-15T00:00:00Z,Closed - End of Year or Growing Season,39.1590203242216,-84.4884589449989,711 E MITCHELL AV,NA
HL13006719,litter on private property,2013-08-15T00:00:00Z,Abated by Owner after Referral for Cleaning,39.1936228042371,-84.460276117977,7228 READING RD,NA
B201304375,demolition - commercial code violation,2013-08-15T00:00:00Z,Closed,39.162914923395,-84.5494898106095,4226 COLERAIN AV,NA
JV13000514,access to veh undr 511.31,2013-08-15T00:00:00Z,NOV 511,39.131885004312,-84.529755423363,2810 MARSHALL AV,NA
B201304378,demolition - housing code violation,2013-08-15T00:00:00Z,Case Voided,39.1268682676429,-84.5588267413969,1810 MONTROSE ST,NA
PSCL131198,private lot abatement,2013-08-05T00:00:00Z,Abated by the Owner,39.1605588167158,-84.5059676708921,37 W MITCHELL AV,NA
HL13006275,tall grass/weeds,2013-08-05T00:00:00Z,Abated by Owner prior to Referral for Cleaning,39.2139532246276,-84.4659765556633,8349 WISWELL ST,NA
B201304537,vacant building - priority barricade,2013-08-05T00:00:00Z,Closed,39.1330554281217,-84.4747129333223,3039 HACKBERRY ST,NA
B201304519,level - standard,2013-08-05T00:00:00Z,Closed,39.170574111326,-84.4381613655539,2841 CYPRESS WY,NA
HL13006312,tall grass/weeds,2013-08-05T00:00:00Z,Closed - End of Year or Growing Season,39.1388994650498,-84.4716538453189,3348 FAIRFIELD AV,NA
HL13006309,tall grass/weeds,2013-08-05T00:00:00Z,Abated by Owner prior to Referral for Cleaning,39.135537924344,-84.5545280078222,1791 DENHAM ST,NA
CBG1300332,permit violation - new construction,2013-08-05T00:00:00Z,Closed,39.0975582802988,-84.5135463486201,99 W 2ND ST,NA
PSCL131073,private lot abatement,2013-07-23T00:00:00Z,Closed - End of Year or Growing Season,39.1236236141848,-84.5110277937011,103 INWOOD PL,NA
PSCL131076,private lot abatement,2013-07-23T00:00:00Z,CLOSE-T,39.1236509767161,-84.5100836690217,123 INWOOD PL,NA
HL13005733,tall grass/weeds,2013-07-23T00:00:00Z,Cleaned by Dept of Public Services,39.124664464319,-84.4960939950018,2352 BOONE ST,NA
HL13005730,tall grass/weeds,2013-07-23T00:00:00Z,Abated by Owner after Referral for Cleaning,39.1248711268687,-84.4960540254535,2400 BOONE ST,NA
HL13005722,tall grass/weeds,2013-07-23T00:00:00Z,Closed - End of Year or Growing Season,39.1274651745321,-84.4934126765252,2538 HEMLOCK ST,NA
BAR1300727,barricade commercial,2013-07-23T00:00:00Z,Costs have been Assessed on Tax Bill,39.1381414505106,-84.5120954404805,3201 JEFFERSON AV,NA
HL13005694,litter on private property,2013-07-23T00:00:00Z,Abated by Owner prior to Referral for Cleaning,39.106768698939,-84.5773825836537,3830 W 8TH ST,NA
B201304184,vacant building - priority barricade,2013-07-23T00:00:00Z,Closed - Orders Reissued,39.1138950670975,-84.5741911162186,3719 GLENWAY AV,NA
B201300753,lights shining into building,2013-07-23T00:00:00Z,Closed,39.1217607408089,-84.6014796766024,5000 GLENWAY AV,NA
HL13005710,tall grass/weeds,2013-07-23T00:00:00Z,Abated by Owner prior to Referral for Cleaning,39.1533765906773,-84.5510564870876,1857 DREMAN AV,NA
PSCL131079,private lot abatement,2013-07-23T00:00:00Z,Abated by the Owner,39.1557176555293,-84.4371203437789,2789 ROBERTSON AV,NA
PSCL131087,private lot abatement,2013-07-23T00:00:00Z,Property Owner Billed for Cleaning,39.1421525168265,-84.550573864463,3163 BEEKMAN ST,NA
SYCC130243,302.4 tall grass/weed prv prop,2013-07-23T00:00:00Z,Abated by the Owner,39.2219088158951,-84.4057335319092,3780 LYNDON CENTER CT,NA
B201304187,tree on private property - standard,2013-07-23T00:00:00Z,Closed,39.128299136388,-84.5117468228102,2515 JEFFERSON AV,NA
HL13005740,litter on private property,2013-07-23T00:00:00Z,Abated by Owner after Referral for Cleaning,39.1248711268687,-84.4960540254535,2400 BOONE ST,NA
B201304185,level - standard,2013-07-23T00:00:00Z,Closed,39.114554519518,-84.5815257176284,4102 GLENWAY AV,NA
PSCL131078,private lot abatement,2013-07-23T00:00:00Z,Closed - End of Year or Growing Season,39.1557176555293,-84.4371203437789,2789 ROBERTSON AV,NA
PSCL130967,private lot abatement,2013-07-10T00:00:00Z,CLOSE-T,39.1061402124192,-84.5706066934092,3516 W 8TH ST,NA
PSCL130947,private lot abatement,2013-07-10T00:00:00Z,Closed - End of Year or Growing Season,39.1190532872795,-84.5184770276663,103 W CLIFTON AV,NA
JV13000414,abandoned vehicle,2013-07-10T00:00:00Z,Abated by the Owner,39.1914674502817,-84.4828730631869,6708 VINE ST,NA
B201303122,housing code violation,2013-07-09T00:00:00Z,Invoice Submitted by Demolition Contractor,39.1247997168962,-84.5528180404754,1693 WESTWOOD AV,NA
B201303885,level - standard,2013-07-09T00:00:00Z,Closed,39.1384048662305,-84.4856683270197,19 LINCOLN TER,NA
B201303887,level - hazard/collapse,2013-07-09T00:00:00Z,Closed,39.1180293677109,-84.5182925183662,42 W MCMICKEN AV,NA
PSCL130933,private lot abatement,2013-07-09T00:00:00Z,Abated by the Owner,39.1149163139969,-84.5748276011122,1226 QUEBEC RD,NA
B201303901,level - standard,2013-07-09T00:00:00Z,Closed,39.1914674502817,-84.4828730631869,6708 VINE ST,NA
HL13004712,tall grass/weeds,2013-06-26T00:00:00Z,Abated by Owner after Referral for Cleaning,39.195655271278,-84.4944264083416,811 W SEYMOUR AV,NA
FPC1301061,tall grass /occupied property,2013-06-26T00:00:00Z,COMPLNCE,39.2871657859419,-84.5375555905919,1501 KINGSBURY DR,NA
ZC20130193,13-7 illegal prohibited sign(s,2013-06-26T00:00:00Z,ABATED,39.1401454022423,-84.3572885710917,7525 WOOSTER PIKE,NA
BAR1300668,barricade residential,2013-06-26T00:00:00Z,Costs have been Assessed on Tax Bill,39.1953591376068,-84.5427034036431,5707 LANTANA AV,NA
PSCL130749,private lot abatement,2013-06-25T00:00:00Z,Abated by the Owner,39.1466903449785,-84.5041929231601,230 FOREST AV,NA
BAR1300659,barricade residential,2013-06-25T00:00:00Z,Costs have been Assessed on Tax Bill,39.1061315619299,-84.5704760160158,3514 W 8TH ST,NA
BAR1300661,secure by govt. action,2013-06-25T00:00:00Z,Costs have been Assessed on Tax Bill,39.1141473757358,-84.5827863222531,4127 GLENWAY AV,NA
B201303657,vacant building - priority barricade,2013-06-25T00:00:00Z,Closed,39.1381414505106,-84.5120954404805,3201 JEFFERSON AV,NA
BAR1300644,barricade - commercial buildings,2013-06-14T00:00:00Z,Closed,39.1091748652757,-84.4330961426522,4003 EASTERN AV,NA
B201303457,level - standard,2013-06-14T00:00:00Z,Closed,39.1755917209931,-84.5162903663952,4711 NORTH EDGEWOOD AV,NA
SYCC130193,12-5.3 parking of boat trailor,2013-06-14T00:00:00Z,COMPLNCE,39.2917935035324,-84.3487041574093,12172 5TH AV,NA
HL13004166,tall grass/weeds,2013-06-14T00:00:00Z,Closed - End of Year or Growing Season,39.1735837416985,-84.5129937925521,532 FLATT TER,NA
HL13004090,tall grass/weeds,2013-06-13T00:00:00Z,Closed - End of Year or Growing Season,39.1997664592445,-84.536015873594,1126 HOMESIDE AV,NA
B201303432,res code standard,2013-06-13T00:00:00Z,Closed,39.1915724745408,-84.5128174912201,5639 GARDENHILL LN,NA
SYCC130189,302.4 tall grass/weed prv prop,2013-06-13T00:00:00Z,Abated by the Owner,39.2076581435712,-84.3874432841486,4504 E GALBRAITH RD,NA
PSCL130646,private lot abatement,2013-06-13T00:00:00Z,Closed - End of Year or Growing Season,39.151296507541,-84.5648894341977,2344 HENRIANNE CT,NA
HL13004121,tall grass/weeds,2013-06-13T00:00:00Z,Closed - End of Year or Growing Season,39.1190532872795,-84.5184770276663,103 W CLIFTON AV,NA
BC20130262,vacant building - barricade,2013-06-13T00:00:00Z,Closed,39.1099432683842,-84.5056874446445,523 E 12TH ST,NA
SYCC130187,302.4 tall grass/weed prv prop,2013-06-13T00:00:00Z,CLOSE-NO,39.2139038086955,-84.3880735820264,8556 VORHEES LN,NA
HL13004107,tall grass/weeds,2013-06-13T00:00:00Z,Abated by Owner after Referral for Cleaning,39.2034038730682,-84.560526389094,2037 W NORTH BEND RD,NA
PSCL130643,private lot abatement,2013-06-13T00:00:00Z,Closed - Re-Issue,39.1277970801284,-84.5452999314368,1500 WAVERLY AV,NA
BC20130261,level - standard,2013-06-13T00:00:00Z,REISSUE,39.1031941967057,-84.5103591601783,607 MAIN ST,NA
HL13004115,tall grass/weeds,2013-06-13T00:00:00Z,Abated by Owner after Referral for Cleaning,39.1953998617738,-84.5417940022217,1314 GROESBECK RD,NA
HL13004123,abandoned refrigerator,2013-06-13T00:00:00Z,Closed - End of Year or Growing Season,39.1189757113943,-84.5177273851377,22 W CLIFTON AV,NA
B201303219,vacant building - priority barricade,2013-06-03T00:00:00Z,Closed - Orders Reissued,39.1503001272121,-84.4886566968832,730 CHALFONTE PL,NA
B201303207,level - standard,2013-06-03T00:00:00Z,Closed,39.1203718807825,-84.5227103551936,252 MOHAWK ST,NA
BC20130255,level - standard,2013-06-03T00:00:00Z,Closed,39.1200208607724,-84.521579118739,220 MOHAWK ST,NA
B201303223,level - standard,2013-06-03T00:00:00Z,Closed,39.2081494222919,-84.5521652378768,6405 ASPEN AV,NA
BC20130360,sign,2013-06-03T00:00:00Z,Closed,39.1387618604157,-84.4420592683682,3437 MICHIGAN AV,NA
SYCC130170,302.4 tall grass/weed prv prop,2013-06-03T00:00:00Z,TWPCLEAN,39.291699055276,-84.3496346662883,12172 4TH AV,NA
ZC20130157,13-7 illegal prohibited sign(s,2013-06-03T00:00:00Z,NOTICE,39.1584682866019,-84.6319163143979,5560 BRIDGETOWN RD,NA
B201303216,vacant building - priority barricade,2013-06-03T00:00:00Z,Closed,39.1255144816998,-84.4929801145836,742 WAYNE ST,NA
B201303205,level - standard,2013-06-02T00:00:00Z,Closed,39.1068338444072,-84.584307589467,4043 W 8TH ST,NA
B201303204,level - standard,2013-06-02T00:00:00Z,Closed,39.1091895630531,-84.5127266187797,1215 CLAY ST,NA
B201303200,vacant building - priority barricade,2013-06-01T00:00:00Z,Closed,39.1244877936298,-84.413589589102,4929 EASTERN AV,NA
HL13003583,tall grass/weeds,2013-06-01T00:00:00Z,Abated by Owner prior to Referral for Cleaning,39.1679688626786,-84.4598392795541,5107 RHODE ISLAND AV,NA
BC20130254,level - standard,2013-06-01T00:00:00Z,Closed,39.1923768934568,-84.5719589679115,5545 COLERAIN AV,NA
BAR1300568,barricade - commercial buildings,2013-05-21T00:00:00Z,Paid,39.1080712563432,-84.5281940409475,1201 LINN ST,NA
B201302823,level - standard,2013-05-21T00:00:00Z,REISSUE,39.0867704765905,-84.5751816805864,3192 RIVER RD,NA
B201302656,demolition - housing code violation,2013-05-21T00:00:00Z,Demolition Cost Tax Assessed,39.1548535181345,-84.4865738887254,777 CLINTON SPRINGS AV,NA
